step,time_s,x_over_L,cdf,survival
20000,0.00015000000000000001,0.886,1.0,0.0
20000,0.00015000000000000001,0.888,1.0,0.0
20000,0.00015000000000000001,0.89,1.0,0.0
20000,0.00015000000000000001,0.892,1.0,0.0
20000,0.00015000000000000001,0.894,1.0,0.0
20000,0.00015000000000000001,0.896,1.0,0.0
20000,0.00015000000000000001,0.898,1.0,0.0
20000,0.00015000000000000001,0.9,1.0,0.0
20000,0.00015000000000000001,0.902,1.0,0.0
20000,0.00015000000000000001,0.904,1.0,0.0
20000,0.00015000000000000001,0.906,1.0,0.0
20000,0.00015000000000000001,0.908,1.0,0.0
20000,0.00015000000000000001,0.91,1.0,0.0
20000,0.00015000000000000001,0.912,1.0,0.0
20000,0.00015000000000000001,0.914,1.0,0.0
20000,0.00015000000000000001,0.916,1.0,0.0
20000,0.00015000000000000001,0.918,1.0,0.0
20000,0.00015000000000000001,0.92,1.0,0.0
20000,0.00015000000000000001,0.922,1.0,0.0
20000,0.00015000000000000001,0.924,1.0,0.0
20000,0.00015000000000000001,0.926,1.0,0.0
20000,0.00015000000000000001,0.928,1.0,0.0
20000,0.00015000000000000001,0.93,1.0,0.0
20000,0.00015000000000000001,0.932,1.0,0.0
20000,0.00015000000000000001,0.934,1.0,0.0
20000,0.00015000000000000001,0.936,1.0,0.0
20000,0.00015000000000000001,0.9380000000000001,1.0,0.0
20000,0.00015000000000000001,0.9400000000000001,1.0,0.0
20000,0.00015000000000000001,0.9420000000000001,1.0,0.0
20000,0.00015000000000000001,0.9440000000000001,1.0,0.0
20000,0.00015000000000000001,0.9460000000000001,1.0,0.0
20000,0.00015000000000000001,0.9480000000000001,1.0,0.0
20000,0.00015000000000000001,0.9500000000000001,1.0,0.0
20000,0.00015000000000000001,0.9520000000000001,1.0,0.0
20000,0.00015000000000000001,0.9540000000000001,1.0,0.0
20000,0.00015000000000000001,0.9560000000000001,1.0,0.0
20000,0.00015000000000000001,0.9580000000000001,1.0,0.0
20000,0.00015000000000000001,0.96,1.0,0.0
20000,0.00015000000000000001,0.962,1.0,0.0
20000,0.00015000000000000001,0.964,1.0,0.0
20000,0.00015000000000000001,0.966,1.0,0.0
20000,0.00015000000000000001,0.968,1.0,0.0
20000,0.00015000000000000001,0.97,1.0,0.0
20000,0.00015000000000000001,0.972,1.0,0.0
20000,0.00015000000000000001,0.974,1.0,0.0
20000,0.00015000000000000001,0.976,1.0,0.0
20000,0.00015000000000000001,0.978,1.0,0.0
20000,0.00015000000000000001,0.98,1.0,0.0
20000,0.00015000000000000001,0.982,1.0,0.0
20000,0.00015000000000000001,0.984,1.0,0.0
20000,0.00015000000000000001,0.986,1.0,0.0
20000,0.00015000000000000001,0.988,1.0,0.0
20000,0.00015000000000000001,0.99,1.0,0.0
20000,0.00015000000000000001,0.992,1.0,0.0
20000,0.00015000000000000001,0.994,1.0,0.0
20000,0.00015000000000000001,0.996,1.0,0.0
20000,0.00015000000000000001,0.998,1.0,0.0
20000,0.00015000000000000001,1.0,1.0,0.0
500000,0.00255,0.0,0.0,1.0
500000,0.00255,0.002,0.0,1.0
500000,0.00255,0.004,3.3333333333333335e-05,0.9999666666666667
500000,0.00255,0.006,3.3333333333333335e-05,0.9999666666666667
500000,0.00255,0.008,3.3333333333333335e-05,0.9999666666666667
500000,0.00255,0.01,3.3333333333333335e-05,0.9999666666666667
500000,0.00255,0.012,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.014,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.016,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.018000000000000002,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.02,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.022,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.024,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.026000000000000002,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.028,6.666666666666667e-05,0.9999333333333333
500000,0.00255,0.03,0.0001,0.9999
500000,0.00255,0.032,0.0001,0.9999
500000,0.00255,0.034,0.00016666666666666666,0.9998333333333334
500000,0.00255,0.036000000000000004,0.00016666666666666666,0.9998333333333334
500000,0.00255,0.038,0.00016666666666666666,0.9998333333333334
500000,0.00255,0.04,0.00016666666666666666,0.9998333333333334
500000,0.00255,0.042,0.00016666666666666666,0.9998333333333334
500000,0.00255,0.044,0.00016666666666666666,0.9998333333333334
500000,0.00255,0.046,0.00016666666666666666,0.9998333333333334
500000,0.00255,0.048,0.00016666666666666666,0.9998333333333334
500000,0.00255,0.05,0.0002,0.9998
500000,0.00255,0.052000000000000005,0.0002,0.9998
500000,0.00255,0.054,0.0002,0.9998
500000,0.00255,0.056,0.0002,0.9998
500000,0.00255,0.058,0.0002,0.9998
500000,0.00255,0.06,0.0002,0.9998
500000,0.00255,0.062,0.0002,0.9998
500000,0.00255,0.064,0.0002,0.9998
500000,0.00255,0.066,0.0002,0.9998
500000,0.00255,0.068,0.0002,0.9998
500000,0.00255,0.07,0.0002,0.9998
500000,0.00255,0.07200000000000001,0.0002,0.9998
500000,0.00255,0.074,0.0002,0.9998
500000,0.00255,0.076,0.0002,0.9998
500000,0.00255,0.078,0.00023333333333333333,0.9997666666666667
500000,0.00255,0.08,0.00023333333333333333,0.9997666666666667
500000,0.00255,0.082,0.00023333333333333333,0.9997666666666667
500000,0.00255,0.084,0.0002666666666666667,0.9997333333333334
500000,0.00255,0.08600000000000001,0.0002666666666666667,0.9997333333333334
500000,0.00255,0.088,0.0002666666666666667,0.9997333333333334
500000,0.00255,0.09,0.0002666666666666667,0.9997333333333334
500000,0.00255,0.092,0.0003,0.9997
500000,0.00255,0.094,0.0003,0.9997
500000,0.00255,0.096,0.0003,0.9997
500000,0.00255,0.098,0.0003333333333333333,0.9996666666666667
500000,0.00255,0.1,0.0003333333333333333,0.9996666666666667
500000,0.00255,0.10200000000000001,0.0003333333333333333,0.9996666666666667
500000,0.00255,0.10400000000000001,0.0003333333333333333,0.9996666666666667
500000,0.00255,0.106,0.0003333333333333333,0.9996666666666667
500000,0.00255,0.108,0.0003333333333333333,0.9996666666666667
500000,0.00255,0.11,0.00036666666666666667,0.9996333333333334
500000,0.00255,0.112,0.00036666666666666667,0.9996333333333334
500000,0.00255,0.114,0.00036666666666666667,0.9996333333333334
500000,0.00255,0.116,0.00036666666666666667,0.9996333333333334
500000,0.00255,0.11800000000000001,0.00036666666666666667,0.9996333333333334
500000,0.00255,0.12,0.00036666666666666667,0.9996333333333334
500000,0.00255,0.122,0.00036666666666666667,0.9996333333333334
500000,0.00255,0.124,0.00036666666666666667,0.9996333333333334
500000,0.00255,0.126,0.0004,0.9996
500000,0.00255,0.128,0.0004,0.9996
500000,0.00255,0.13,0.0004,0.9996
500000,0.00255,0.132,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.134,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.136,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.138,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.14,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.14200000000000002,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.14400000000000002,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.146,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.148,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.15,0.0004333333333333333,0.9995666666666667
500000,0.00255,0.152,0.00046666666666666666,0.9995333333333334
500000,0.00255,0.154,0.00046666666666666666,0.9995333333333334
500000,0.00255,0.156,0.00046666666666666666,0.9995333333333334
500000,0.00255,0.158,0.0005,0.9995
500000,0.00255,0.16,0.0005,0.9995
500000,0.00255,0.162,0.0005,0.9995
500000,0.00255,0.164,0.0005333333333333334,0.9994666666666666
500000,0.00255,0.166,0.0005333333333333334,0.9994666666666666
500000,0.00255,0.168,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.17,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.17200000000000001,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.17400000000000002,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.176,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.178,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.18,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.182,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.184,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.186,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.188,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.19,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.192,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.194,0.0005666666666666667,0.9994333333333333
500000,0.00255,0.196,0.0006,0.9994
500000,0.00255,0.198,0.0006,0.9994
500000,0.00255,0.2,0.0006333333333333333,0.9993666666666666
500000,0.00255,0.202,0.0006333333333333333,0.9993666666666666
500000,0.00255,0.20400000000000001,0.0006333333333333333,0.9993666666666666
500000,0.00255,0.20600000000000002,0.0006333333333333333,0.9993666666666666
500000,0.00255,0.20800000000000002,0.0006333333333333333,0.9993666666666666
500000,0.00255,0.21,0.0006333333333333333,0.9993666666666666
500000,0.00255,0.212,0.0006333333333333333,0.9993666666666666
500000,0.00255,0.214,0.0007,0.9993
500000,0.00255,0.216,0.0007333333333333333,0.9992666666666666
500000,0.00255,0.218,0.0008,0.9992
500000,0.00255,0.22,0.0008333333333333334,0.9991666666666666
500000,0.00255,0.222,0.0008333333333333334,0.9991666666666666
500000,0.00255,0.224,0.0008333333333333334,0.9991666666666666
500000,0.00255,0.226,0.0008333333333333334,0.9991666666666666
500000,0.00255,0.228,0.0008333333333333334,0.9991666666666666
500000,0.00255,0.23,0.0009,0.9991
500000,0.00255,0.232,0.0009,0.9991
500000,0.00255,0.234,0.0009666666666666667,0.9990333333333333
500000,0.00255,0.23600000000000002,0.0010333333333333334,0.9989666666666667
500000,0.00255,0.23800000000000002,0.0011,0.9989
500000,0.00255,0.24,0.0011666666666666668,0.9988333333333334
500000,0.00255,0.242,0.0013,0.9987
500000,0.00255,0.244,0.0013333333333333333,0.9986666666666667
500000,0.00255,0.246,0.0014666666666666667,0.9985333333333334
500000,0.00255,0.248,0.0015,0.9985
500000,0.00255,0.25,0.0016666666666666668,0.9983333333333333
500000,0.00255,0.252,0.0017666666666666666,0.9982333333333333
500000,0.00255,0.254,0.0019666666666666665,0.9980333333333333
500000,0.00255,0.256,0.0022,0.9978
500000,0.00255,0.258,0.0024,0.9976
500000,0.00255,0.26,0.0027,0.9973
500000,0.00255,0.262,0.0031666666666666666,0.9968333333333333
500000,0.00255,0.264,0.0036,0.9964
500000,0.00255,0.266,0.004566666666666667,0.9954333333333333
500000,0.00255,0.268,0.0061333333333333335,0.9938666666666667
500000,0.00255,0.27,0.017166666666666667,0.9828333333333333
500000,0.00255,0.272,0.031166666666666665,0.9688333333333333
500000,0.00255,0.274,0.04616666666666667,0.9538333333333333
500000,0.00255,0.276,0.062233333333333335,0.9377666666666666
500000,0.00255,0.278,0.07626666666666666,0.9237333333333333
500000,0.00255,0.28,0.09136666666666667,0.9086333333333333
500000,0.00255,0.28200000000000003,0.10593333333333334,0.8940666666666667
500000,0.00255,0.28400000000000003,0.11983333333333333,0.8801666666666667
500000,0.00255,0.28600000000000003,0.1368,0.8632
500000,0.00255,0.28800000000000003,0.15186666666666668,0.8481333333333333
500000,0.00255,0.29,0.16643333333333332,0.8335666666666667
500000,0.00255,0.292,0.18166666666666667,0.8183333333333334
500000,0.00255,0.294,0.19736666666666666,0.8026333333333333
500000,0.00255,0.296,0.2119,0.7881
500000,0.00255,0.298,0.22603333333333334,0.7739666666666667
500000,0.00255,0.3,0.24023333333333333,0.7597666666666667
500000,0.00255,0.302,0.2553666666666667,0.7446333333333333
500000,0.00255,0.304,0.27036666666666664,0.7296333333333334
500000,0.00255,0.306,0.2855,0.7145
500000,0.00255,0.308,0.3000333333333333,0.6999666666666666
500000,0.00255,0.31,0.31396666666666667,0.6860333333333333
500000,0.00255,0.312,0.32863333333333333,0.6713666666666667
500000,0.00255,0.314,0.3438,0.6562
500000,0.00255,0.316,0.3596666666666667,0.6403333333333333
500000,0.00255,0.318,0.37503333333333333,0.6249666666666667
500000,0.00255,0.32,0.3893,0.6107
500000,0.00255,0.322,0.4046,0.5953999999999999
500000,0.00255,0.324,0.4205,0.5795
500000,0.00255,0.326,0.4353,0.5647
500000,0.00255,0.328,0.4512,0.5488
500000,0.00255,0.33,0.466,0.534
500000,0.00255,0.332,0.4806,0.5194
500000,0.00255,0.334,0.49466666666666664,0.5053333333333334
500000,0.00255,0.336,0.5095,0.49050000000000005
500000,0.00255,0.338,0.5234666666666666,0.47653333333333336
500000,0.00255,0.34,0.5387,0.46130000000000004
500000,0.00255,0.342,0.5545,0.4455
500000,0.00255,0.34400000000000003,0.5703,0.42969999999999997
500000,0.00255,0.34600000000000003,0.5848666666666666,0.41513333333333335
500000,0.00255,0.34800000000000003,0.6009666666666666,0.39903333333333335
500000,0.00255,0.35000000000000003,0.6162333333333333,0.3837666666666667
500000,0.00255,0.352,0.6311666666666667,0.36883333333333335
500000,0.00255,0.354,0.6458666666666667,0.3541333333333333
500000,0.00255,0.356,0.6593666666666667,0.34063333333333334
500000,0.00255,0.358,0.6734333333333333,0.32656666666666667
500000,0.00255,0.36,0.6894,0.3106
500000,0.00255,0.362,0.7047333333333333,0.2952666666666667
500000,0.00255,0.364,0.7202,0.27980000000000005
500000,0.00255,0.366,0.7343666666666666,0.2656333333333334
500000,0.00255,0.368,0.749,0.251
500000,0.00255,0.37,0.7647666666666667,0.2352333333333333
500000,0.00255,0.372,0.7797666666666667,0.22023333333333328
500000,0.00255,0.374,0.7935333333333333,0.2064666666666667
500000,0.00255,0.376,0.8074,0.1926
500000,0.00255,0.378,0.8211,0.17889999999999995
500000,0.00255,0.38,0.8364333333333334,0.16356666666666664
500000,0.00255,0.382,0.8525333333333334,0.14746666666666663
500000,0.00255,0.384,0.8685666666666667,0.1314333333333333
500000,0.00255,0.386,0.8846333333333334,0.11536666666666662
500000,0.00255,0.388,0.8978,0.10219999999999996
500000,0.00255,0.39,0.9118333333333334,0.08816666666666662
500000,0.00255,0.392,0.9259666666666667,0.07403333333333328
500000,0.00255,0.394,0.939,0.061000000000000054
500000,0.00255,0.396,0.9521333333333334,0.04786666666666661
500000,0.00255,0.398,0.9646333333333333,0.03536666666666666
500000,0.00255,0.4,0.9776,0.022399999999999975
500000,0.00255,0.402,0.9915333333333334,0.008466666666666622
500000,0.00255,0.404,0.9944666666666667,0.005533333333333279
500000,0.00255,0.406,0.9953,0.0047000000000000375
500000,0.00255,0.40800000000000003,0.9962,0.0038000000000000256
500000,0.00255,0.41000000000000003,0.9968333333333333,0.003166666666666651
500000,0.00255,0.41200000000000003,0.9974333333333333,0.002566666666666717
500000,0.00255,0.41400000000000003,0.9978666666666667,0.0021333333333333204
500000,0.00255,0.41600000000000004,0.9981333333333333,0.0018666666666666831
500000,0.00255,0.418,0.9983666666666666,0.0016333333333333755
500000,0.00255,0.42,0.9984666666666666,0.0015333333333333865
500000,0.00255,0.422,0.9985,0.0014999999999999458
500000,0.00255,0.424,0.9986666666666667,0.0013333333333332975
500000,0.00255,0.426,0.9987333333333334,0.0012666666666666382
500000,0.00255,0.428,0.9987666666666667,0.0012333333333333085
500000,0.00255,0.43,0.9988666666666667,0.0011333333333333195
500000,0.00255,0.432,0.9988666666666667,0.0011333333333333195
500000,0.00255,0.434,0.9988666666666667,0.0011333333333333195
500000,0.00255,0.436,0.9988666666666667,0.0011333333333333195
500000,0.00255,0.438,0.9989,0.0010999999999999899
500000,0.00255,0.44,0.9989333333333333,0.0010666666666666602
500000,0.00255,0.442,0.9990333333333333,0.0009666666666666712
500000,0.00255,0.444,0.9990333333333333,0.0009666666666666712
500000,0.00255,0.446,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.448,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.45,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.452,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.454,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.456,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.458,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.46,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.462,0.9991333333333333,0.0008666666666666822
500000,0.00255,0.464,0.9991666666666666,0.0008333333333333526
500000,0.00255,0.466,0.9992333333333333,0.0007666666666666933
500000,0.00255,0.468,0.9993,0.0007000000000000339
500000,0.00255,0.47000000000000003,0.9993,0.0007000000000000339
500000,0.00255,0.47200000000000003,0.9993,0.0007000000000000339
500000,0.00255,0.47400000000000003,0.9993,0.0007000000000000339
500000,0.00255,0.47600000000000003,0.9993,0.0007000000000000339
500000,0.00255,0.47800000000000004,0.9993,0.0007000000000000339
500000,0.00255,0.48,0.9993,0.0007000000000000339
500000,0.00255,0.482,0.9993,0.0007000000000000339
500000,0.00255,0.484,0.9993333333333333,0.0006666666666667043
500000,0.00255,0.486,0.9993333333333333,0.0006666666666667043
500000,0.00255,0.488,0.9993333333333333,0.0006666666666667043
500000,0.00255,0.49,0.9993333333333333,0.0006666666666667043
500000,0.00255,0.492,0.9993333333333333,0.0006666666666667043
500000,0.00255,0.494,0.9993333333333333,0.0006666666666667043
500000,0.00255,0.496,0.9993333333333333,0.0006666666666667043
500000,0.00255,0.498,0.9994,0.0006000000000000449
500000,0.00255,0.5,0.9994,0.0006000000000000449
500000,0.00255,0.502,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.504,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.506,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.508,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.51,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.512,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.514,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.516,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.518,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.52,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.522,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.524,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.526,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.528,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.53,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.532,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.534,0.9994333333333333,0.0005666666666667153
500000,0.00255,0.536,0.9994666666666666,0.0005333333333333856
500000,0.00255,0.538,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.54,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.542,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.544,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.546,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.548,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.55,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.552,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.554,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.556,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.558,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.56,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.562,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.5640000000000001,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.5660000000000001,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.5680000000000001,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.5700000000000001,0.9995333333333334,0.00046666666666661527
500000,0.00255,0.5720000000000001,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.5740000000000001,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.5760000000000001,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.578,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.58,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.582,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.584,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.586,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.588,0.9995666666666667,0.0004333333333332856
500000,0.00255,0.59,0.9996,0.00039999999999995595
500000,0.00255,0.592,0.9996,0.00039999999999995595
500000,0.00255,0.594,0.9996,0.00039999999999995595
500000,0.00255,0.596,0.9996,0.00039999999999995595
500000,0.00255,0.598,0.9996,0.00039999999999995595
500000,0.00255,0.6,0.9996,0.00039999999999995595
500000,0.00255,0.602,0.9996,0.00039999999999995595
500000,0.00255,0.604,0.9996,0.00039999999999995595
500000,0.00255,0.606,0.9996,0.00039999999999995595
500000,0.00255,0.608,0.9996,0.00039999999999995595
500000,0.00255,0.61,0.9996,0.00039999999999995595
500000,0.00255,0.612,0.9996,0.00039999999999995595
500000,0.00255,0.614,0.9996,0.00039999999999995595
500000,0.00255,0.616,0.9996,0.00039999999999995595
500000,0.00255,0.618,0.9996,0.00039999999999995595
500000,0.00255,0.62,0.9996,0.00039999999999995595
500000,0.00255,0.622,0.9996,0.00039999999999995595
500000,0.00255,0.624,0.9996333333333334,0.0003666666666666263
500000,0.00255,0.626,0.9996666666666667,0.0003333333333332966
500000,0.00255,0.628,0.9996666666666667,0.0003333333333332966
500000,0.00255,0.63,0.9996666666666667,0.0003333333333332966
500000,0.00255,0.632,0.9996666666666667,0.0003333333333332966
500000,0.00255,0.634,0.9996666666666667,0.0003333333333332966
500000,0.00255,0.636,0.9996666666666667,0.0003333333333332966
500000,0.00255,0.638,0.9996666666666667,0.0003333333333332966
500000,0.00255,0.64,0.9997,0.00029999999999996696
500000,0.00255,0.642,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.644,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.646,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.648,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.65,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.652,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.654,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.656,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.658,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.66,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.662,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.664,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.666,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.668,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.67,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.672,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.674,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.676,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.678,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.68,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.682,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.684,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.686,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.6880000000000001,0.9997333333333334,0.0002666666666666373
500000,0.00255,0.6900000000000001,0.9997666666666667,0.00023333333333330764
500000,0.00255,0.6920000000000001,0.9997666666666667,0.00023333333333330764
500000,0.00255,0.6940000000000001,0.9997666666666667,0.00023333333333330764
500000,0.00255,0.6960000000000001,0.9998,0.00019999999999997797
500000,0.00255,0.6980000000000001,0.9998,0.00019999999999997797
500000,0.00255,0.7000000000000001,0.9998,0.00019999999999997797
500000,0.00255,0.7020000000000001,0.9998,0.00019999999999997797
500000,0.00255,0.704,0.9998,0.00019999999999997797
500000,0.00255,0.706,0.9998,0.00019999999999997797
500000,0.00255,0.708,0.9998,0.00019999999999997797
500000,0.00255,0.71,0.9998,0.00019999999999997797
500000,0.00255,0.712,0.9998,0.00019999999999997797
500000,0.00255,0.714,0.9998,0.00019999999999997797
500000,0.00255,0.716,0.9998,0.00019999999999997797
500000,0.00255,0.718,0.9998,0.00019999999999997797
500000,0.00255,0.72,0.9998,0.00019999999999997797
500000,0.00255,0.722,0.9998,0.00019999999999997797
500000,0.00255,0.724,0.9998,0.00019999999999997797
500000,0.00255,0.726,0.9998,0.00019999999999997797
500000,0.00255,0.728,0.9998,0.00019999999999997797
500000,0.00255,0.73,0.9998,0.00019999999999997797
500000,0.00255,0.732,0.9998,0.00019999999999997797
500000,0.00255,0.734,0.9998,0.00019999999999997797
500000,0.00255,0.736,0.9998,0.00019999999999997797
500000,0.00255,0.738,0.9998,0.00019999999999997797
500000,0.00255,0.74,0.9998,0.00019999999999997797
500000,0.00255,0.742,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.744,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.746,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.748,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.75,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.752,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.754,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.756,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.758,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.76,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.762,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.764,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.766,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.768,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.77,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.772,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.774,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.776,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.778,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.78,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.782,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.784,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.786,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.788,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.79,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.792,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.794,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.796,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.798,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.802,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.804,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.806,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.808,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.81,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.812,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8140000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8160000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8180000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8200000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8220000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8240000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8260000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8280000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8300000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.8320000000000001,0.9998333333333334,0.0001666666666666483
500000,0.00255,0.834,0.9998333333333334,0.0001666666666666483
