comparison,metric,particle_id,reference_value,modified_value,paired_difference
local_cfd_initial_velocity_minus_zero,final_dz_dp,10050,-0.23954481474556322,-0.23954481474581849,-2.552680289369391e-13
local_cfd_initial_velocity_minus_zero,final_dz_dp,10051,-4.428675770633935,-4.4141306500238064,0.014545120610128137
local_cfd_initial_velocity_minus_zero,final_dz_dp,10052,-0.5887800592749607,-0.5887800592574052,1.755551259918775e-11
local_cfd_initial_velocity_minus_zero,final_dz_dp,10053,-0.34148769517338384,-4.459730451158082,-4.118242755984698
local_cfd_initial_velocity_minus_zero,final_dz_dp,10054,-0.9073129624627071,-1.030158338449284,-0.12284537598657697
local_cfd_initial_velocity_minus_zero,final_dz_dp,10055,-1.4979243079452356,-1.4980388548690011,-0.0001145469237655572
local_cfd_initial_velocity_minus_zero,final_dz_dp,10056,-3.977684240038747,-5.116371597460786,-1.1386873574220386
local_cfd_initial_velocity_minus_zero,final_dz_dp,10057,-4.270394245686365,0.33609192543821925,4.606486171124584
local_cfd_initial_velocity_minus_zero,final_dz_dp,10058,-5.289541811427326,-4.775092122899555,0.5144496885277707
local_cfd_initial_velocity_minus_zero,final_dz_dp,10059,-2.6514871059393283,-2.6514871059342653,5.063061081500564e-12
local_cfd_initial_velocity_minus_zero,final_dz_dp,10060,-0.9189477530785732,-0.9593394778638267,-0.040391724785253436
local_cfd_initial_velocity_minus_zero,final_dz_dp,10061,-1.32234813824284,-1.2399834508714236,0.08236468737141633
local_cfd_initial_velocity_minus_zero,final_dz_dp,10062,1.0940752624773575,-2.231549374927857,-3.3256246374052143
local_cfd_initial_velocity_minus_zero,final_dz_dp,10063,-1.2536224074247773,-1.25506192865041,-0.001439521225632845
local_cfd_initial_velocity_minus_zero,final_dz_dp,10064,-3.1009065709831725,-4.131246958650277,-1.030340387667105
local_cfd_initial_velocity_minus_zero,final_dz_dp,10065,-3.837425673487874,-3.791430109551024,0.045995563936850115
local_cfd_initial_velocity_minus_zero,final_dz_dp,10066,-0.8860879063775067,-0.5737151481583787,0.312372758219128
local_cfd_initial_velocity_minus_zero,final_dz_dp,10067,-4.392120071811961,-4.445354736036544,-0.05323466422458267
local_cfd_initial_velocity_minus_zero,final_dz_dp,10068,-1.8188716264460196,-0.6387414513473396,1.1801301750986801
local_cfd_initial_velocity_minus_zero,final_dz_dp,10069,-1.120259770634486,-1.1202597972253758,-2.6590889934396955e-08
local_cfd_initial_velocity_minus_zero,final_dz_dp,10070,-1.8401308932493525,-1.83901544297643,0.0011154502729224802
local_cfd_initial_velocity_minus_zero,final_dz_dp,10071,-1.7932032259634807,-0.9641636559995242,0.8290395699639564
local_cfd_initial_velocity_minus_zero,final_dz_dp,10072,-2.0697708513767363,-2.069770840350776,1.1025960144905866e-08
local_cfd_initial_velocity_minus_zero,final_dz_dp,10073,-0.9180662512726502,-0.9180662512727326,-8.237854842718662e-14
local_cfd_initial_velocity_minus_zero,final_dz_dp,10074,0.18089760124240065,0.18161788949392665,0.0007202882515260078
local_cfd_initial_velocity_minus_zero,final_dz_dp,10075,-0.03459023731151173,-0.03448620102884919,0.000104036282662541
local_cfd_initial_velocity_minus_zero,final_dz_dp,10076,-1.3085052580391974,-2.109385631006962,-0.8008803729677645
local_cfd_initial_velocity_minus_zero,final_dz_dp,10077,-0.02830514205743671,-0.028305131401766125,1.0655670585474342e-08
local_cfd_initial_velocity_minus_zero,final_dz_dp,10078,-3.1878179362242447,-3.4140685289465784,-0.22625059272233372
local_cfd_initial_velocity_minus_zero,final_dz_dp,10079,0.469280810807212,0.5599855810687147,0.09070477026150264
local_cfd_initial_velocity_minus_zero,final_dz_dp,10080,-2.1435270057500357,-2.2634558827299736,-0.11992887697993782
local_cfd_initial_velocity_minus_zero,final_dz_dp,10081,-1.032377612725794,-1.0323776127269542,-1.1601830607332886e-12
local_cfd_initial_velocity_minus_zero,final_dz_dp,10082,-1.2023863465038345,-1.2023863465055522,-1.7177370637000422e-12
local_cfd_initial_velocity_minus_zero,final_dz_dp,10083,-1.3207583029024557,-1.3207583029376955,-3.523981106923202e-11
local_cfd_initial_velocity_minus_zero,final_dz_dp,10084,-2.4893053958876568,-2.5389089765351907,-0.049603580647533896
local_cfd_initial_velocity_minus_zero,final_dz_dp,10085,-1.3420769656247262,-2.5765618419898364,-1.2344848763651102
local_cfd_initial_velocity_minus_zero,final_dz_dp,10086,-2.4618371530782563,-2.463958387032041,-0.002121233953784607
local_cfd_initial_velocity_minus_zero,final_dz_dp,10087,-1.8876724196783783,-1.8765921107850003,0.011080308893377966
local_cfd_initial_velocity_minus_zero,final_dz_dp,10088,-4.931792025920159,-3.0378348082655497,1.8939572176546093
local_cfd_initial_velocity_minus_zero,final_dz_dp,10089,-0.525834984490792,-0.20362197346208283,0.3222130110287092
local_cfd_initial_velocity_minus_zero,final_dz_dp,10090,-3.7486472703355975,-4.113676140412263,-0.3650288700766655
local_cfd_initial_velocity_minus_zero,final_dz_dp,10091,-2.70762166036486,-2.70969150960524,-0.002069849240379895
local_cfd_initial_velocity_minus_zero,final_dz_dp,10092,-1.9546796142091813,-1.9546796142316667,-2.2485346917733295e-11
local_cfd_initial_velocity_minus_zero,final_dz_dp,10093,-0.042818582438453705,-0.04281857884382641,3.5946272972098292e-09
local_cfd_initial_velocity_minus_zero,final_dz_dp,10094,-2.40616631252541,-2.8396487548444562,-0.4334824423190464
local_cfd_initial_velocity_minus_zero,final_dz_dp,10095,-5.477169552064064,-5.480631903820298,-0.0034623517562346606
local_cfd_initial_velocity_minus_zero,final_dz_dp,10096,-2.6363951304582116,-4.144689528008285,-1.508294397550073
local_cfd_initial_velocity_minus_zero,final_dz_dp,10097,-1.4618760907978017,-1.6068712101608427,-0.144995119363041
local_cfd_initial_velocity_minus_zero,final_dz_dp,10098,-1.1234158519473116,-1.1234158519514295,-4.117817198334706e-12
local_cfd_initial_velocity_minus_zero,final_dz_dp,10099,-2.5387964923590802,-2.5387964923551944,3.885780586188048e-12
local_cfd_initial_velocity_minus_zero,final_dz_dp,10100,-2.140626514791578,-2.7218706933025425,-0.5812441785109645
local_cfd_initial_velocity_minus_zero,reached_5dp,10001,1.0,1.0,0.0
local_cfd_initial_velocity_minus_zero,reached_5dp,10002,0.0,0.0,0.0
