particle_id,probe_index,time_s,magnitude_ratio,reversed,ever_contacted,sampled_contact_fraction,voidfraction_clipped
10029,10028,0.0845,18.473302138629656,FALSE,TRUE,0.6527824058647118,FALSE
10029,10028,0.1027,20.346246792110726,FALSE,TRUE,0.6527824058647118,FALSE
10029,10028,4e-4,4.276301307016748,FALSE,TRUE,0.6527824058647118,FALSE
10029,10028,0.083,3.8296047127253505,FALSE,TRUE,0.6527824058647118,FALSE
10029,10028,0.1043,0.7254861008733883,TRUE,TRUE,0.6527824058647118,FALSE
10029,10028,0.026,0.4314011422107221,FALSE,TRUE,0.6527824058647118,TRUE
10029,10028,0.0338,0.25580353292069197,TRUE,TRUE,0.6527824058647118,TRUE
10029,10028,0.0732,0.9119946260449431,FALSE,TRUE,0.6527824058647118,TRUE
10029,10028,0.0383,15.314648294919378,FALSE,TRUE,0.6527824058647118,TRUE
10029,10028,0.06300000000001,57.25818250526276,TRUE,TRUE,0.6527824058647118,TRUE
10029,10028,0.0808,105.01439166550493,TRUE,TRUE,0.6527824058647118,TRUE
10029,10028,0.0203,0.5836524937192098,TRUE,TRUE,0.6527824058647118,TRUE
10029,10028,0.0501,0.24283506369115848,FALSE,TRUE,0.6527824058647118,TRUE
10029,10028,0.0772,7.363917767958273,TRUE,TRUE,0.6527824058647118,TRUE
10030,10029,1e-4,1.5475416899432393,FALSE,TRUE,0.8203932022659114,FALSE
10030,10029,0.0483,0.8635525574536074,FALSE,TRUE,0.8203932022659114,FALSE
10030,10029,0.018,16.860431767514413,TRUE,TRUE,0.8203932022659114,FALSE
10030,10029,0.0471,20.28758675010371,TRUE,TRUE,0.8203932022659114,FALSE
10030,10029,0.05400000000001,17.805513903423734,FALSE,TRUE,0.8203932022659114,FALSE
10030,10029,7e-4,2.138352538157841,FALSE,TRUE,0.8203932022659114,FALSE
10030,10029,0.0171,7.061566834610226,TRUE,TRUE,0.8203932022659114,FALSE
10030,10029,0.05160000000001,16.22909680118011,TRUE,TRUE,0.8203932022659114,FALSE
10030,10029,0.04,0.7526319355550778,FALSE,TRUE,0.8203932022659114,TRUE
10030,10029,0.06740000000001,0.2923774471941211,TRUE,TRUE,0.8203932022659114,TRUE
10030,10029,0.0959,0.6843185808861109,TRUE,TRUE,0.8203932022659114,TRUE
10030,10029,0.0288,8.896438560434285,FALSE,TRUE,0.8203932022659114,TRUE
10030,10029,0.06150000000001,90.24838767080932,FALSE,TRUE,0.8203932022659114,TRUE
10030,10029,0.0932,31.632104649329047,TRUE,TRUE,0.8203932022659114,TRUE
10030,10029,0.028,0.76096324191116,FALSE,TRUE,0.8203932022659114,TRUE
10030,10029,0.06750000000001,0.5812651030281049,TRUE,TRUE,0.8203932022659114,TRUE
10030,10029,0.0923,18.094318568870584,TRUE,TRUE,0.8203932022659114,TRUE
10031,10030,0.0076,0.4902325785505194,FALSE,TRUE,0.5191602799066978,TRUE
10031,10030,0.0219,0.4066418127452423,TRUE,TRUE,0.5191602799066978,TRUE
10031,10030,0.06020000000001,0.6070589014215511,FALSE,TRUE,0.5191602799066978,TRUE
10031,10030,0.0016,31.473727331393683,FALSE,TRUE,0.5191602799066978,TRUE
10031,10030,0.0434,28.59757016428991,TRUE,TRUE,0.5191602799066978,TRUE
10031,10030,0.06730000000001,26.818419059503228,TRUE,TRUE,0.5191602799066978,TRUE
10031,10030,1e-4,2.7541404286134594,FALSE,TRUE,0.5191602799066978,TRUE
10031,10030,0.0304,5.7196668128071515,TRUE,TRUE,0.5191602799066978,TRUE
10031,10030,0.06390000000001,10.97419934731354,TRUE,TRUE,0.5191602799066978,TRUE
10032,10031,1e-4,4.168933671487351,FALSE,TRUE,0.6537820726424525,FALSE
10032,10031,0.06340000000001,1.7876226371248545,FALSE,TRUE,0.6537820726424525,FALSE
10032,10031,0.0073,23.357997365461905,FALSE,TRUE,0.6537820726424525,FALSE
10032,10031,0.0445,46.782965310393436,TRUE,TRUE,0.6537820726424525,FALSE
10032,10031,0.06230000000001,46.57976035592645,FALSE,TRUE,0.6537820726424525,FALSE
10032,10031,3e-4,5.089368261136825,FALSE,TRUE,0.6537820726424525,FALSE
10032,10031,0.0268,6.674416667254683,FALSE,TRUE,0.6537820726424525,FALSE
10032,10031,0.06420000000001,2.2667466917828505,TRUE,TRUE,0.6537820726424525,FALSE
10033,10032,0.0196,60.68195087468947,FALSE,TRUE,0.29056981006331223,FALSE
10033,10032,0.0235,108.35179799189972,FALSE,TRUE,0.29056981006331223,FALSE
10033,10032,0.06970000000001,44.66915766219414,FALSE,TRUE,0.29056981006331223,FALSE
10033,10032,1e-4,13.921451699711016,FALSE,TRUE,0.29056981006331223,FALSE
10033,10032,0.04,102.29460080488164,FALSE,TRUE,0.29056981006331223,FALSE
10033,10032,0.0777,45.62713874458923,FALSE,TRUE,0.29056981006331223,FALSE
10034,10033,1e-4,0.6012768990559487,FALSE,TRUE,0.4145284905031656,FALSE
10034,10033,2e-4,0.560309646821085,FALSE,TRUE,0.4145284905031656,FALSE
