transition_time_s,n,empirical,low,high,fitted,state
0.0015516072673122244,12,0.17583675900371498,0.17583675900371498,0.17583675900371498,0.10494542935063148,Reverse
0.001606404797417044,12,0.16964904469975395,0.16964904469975395,0.16964904469975395,0.10033672736823113,Reverse
0.0016631375912763253,12,0.1687239089876953,0.1687239089876953,0.1687239089876953,0.0958887801440978,Reverse
0.0017218739958719867,12,0.16221241674961318,0.16221241674961318,0.16221241674961318,0.09158189591560001,Reverse
0.0017826847719705995,12,0.15560398040132384,0.15560398040132384,0.15560398040132384,0.0874292442676259,Reverse
0.0018456431793700944,12,0.15160689621684845,0.15160689621684845,0.15160689621684845,0.08341350461899696,Reverse
0.0019108250651571352,12,0.15010700627693688,0.15010700627693688,0.15010700627693688,0.0795344320052036,Reverse
0.001978308955081403,12,0.14826937192870554,0.14826937192870554,0.14826937192870554,0.07580339147978579,Reverse
0.002048176148156937,12,0.14476650538145042,0.14476650538145042,0.14476650538145042,0.07220237951926342,Reverse
0.0021205108146044754,12,0.1352532485103157,0.1352532485103157,0.1352532485103157,0.06872915889446976,Reverse
0.0021954000972527624,12,0.1320030721322123,0.1320030721322123,0.1320030721322123,0.06538141531109899,Reverse
0.002272934216521053,12,0.1253482306865612,0.1253482306865612,0.1253482306865612,0.06215835444792156,Reverse
0.0023532065791091977,12,0.1230309566481098,0.1230309566481098,0.1230309566481098,0.059078429786537705,Reverse
0.0024363138905263257,12,0.1162694810989637,0.1162694810989637,0.1162694810989637,0.05611781839723621,Reverse
0.002522356271593649,12,0.10913117301120473,0.10913117301120473,0.10913117301120473,0.0532715005816346,Reverse
0.0026114373790617523,12,0.10298762538919073,0.10298762538919073,0.10298762538919073,0.050536883740525715,Reverse
0.0027036645304876887,12,0.09900203188937928,0.09900203188937928,0.09900203188937928,0.04791276521781756,Reverse
0.0027991488335222916,12,0.09390589150287318,0.09390589150287318,0.09390589150287318,0.045405956858124485,Reverse
0.002898005319763499,12,0.08970271925032439,0.08970271925032439,0.08970271925032439,0.0430022340108189,Reverse
0.0030003530833369167,12,0.08320329035005335,0.08320329035005335,0.08320329035005335,0.040698903990881774,Reverse
0.003106315424370574,12,0.07848173164292274,0.07848173164292274,0.07848173164292274,0.03849869017981508,Reverse
0.0032160199975367425,12,0.07558689645388827,0.07558689645388827,0.07558689645388827,0.036397901918617304,Reverse
0.003329598965839718,12,0.06839447983438207,0.06839447983438207,0.06839447983438207,0.03439781979003321,Reverse
0.0034471891598349,12,0.061481758291397716,0.061481758291397716,0.061481758291397716,0.03248615126349452,Reverse
0.0035689322424709326,12,0.058890507811821216,0.058890507811821216,0.058890507811821216,0.0306602174137947,Reverse
0.0036949748797535176,12,0.05658651061341237,0.05658651061341237,0.05658651061341237,0.028917352684181115,Reverse
0.0038254689174365133,12,0.051335971194913024,0.051335971194913024,0.051335971194913024,0.027255988438721502,Reverse
0.003960571563953115,12,0.04641306888112628,0.04641306888112628,0.04641306888112628,0.025679722118061958,Reverse
0.004100445579807632,12,0.04355000211100248,0.04355000211100248,0.04355000211100248,0.024180729308831216,Reverse
0.0042452594736558545,12,0.03989045871914074,0.03989045871914074,0.03989045871914074,0.022757457395210984,Reverse
0.0043951877053103735,12,0.037613854066228906,0.037613854066228906,0.037613854066228906,0.021403293308418905,Reverse
0.004550410895915358,12,0.035909922667767685,0.035909922667767685,0.035909922667767685,0.020116672498309198,Reverse
0.004711116045543946,12,0.034644648745348505,0.034644648745348505,0.034644648745348505,0.018900071032310846,Reverse
0.00487749675848053,12,0.03218717611764444,0.03218717611764444,0.03218717611764444,0.01774479816631735,Reverse
0.005049753476459162,12,0.02960896293607054,0.02960896293607054,0.02960896293607054,0.016648513724723948,Reverse
0.005228093720139201,12,0.0268744815854509,0.0268744815854509,0.0268744815854509,0.015608922506899922,Reverse
0.0054127323391090785,12,0.023243455733654987,0.023243455733654987,0.023243455733654987,0.014625427875137757,Reverse
0.005603891770719274,12,0.020385356240488525,0.020385356240488525,0.020385356240488525,0.013702153979790035,Reverse
0.005801802308056521,12,0.019268804299693687,0.019268804299693687,0.019268804299693687,0.012828213186779826,Reverse
0.006006702377381838,12,0.018357381653821017,0.018357381653821017,0.018357381653821017,0.012001537587911826,Reverse
0.006218838825366803,11,0.017490097308242032,0.017490097308242032,0.017490097308242032,0.011704691695631556,Reverse
0.006438467216474026,11,0.016802609260469243,0.016802609260469243,0.016802609260469243,0.010922020558191409,Reverse
0.006665852140840088,11,0.016050096153270365,0.016050096153270365,0.016050096153270365,0.010184463973119735,Reverse
0.006901267533031892,11,0.015414995163049783,0.015414995163049783,0.015414995163049783,0.009489926406532354,Reverse
0.007144997002060366,11,0.014466294592977411,0.014466294592977411,0.014466294592977411,0.00883637622729933,Reverse
0.007397334173049179,11,0.013432739042011761,0.013432739042011761,0.013432739042011761,0.00822749958116436,Reverse
0.0076585830409700234,11,0.012314265642209948,0.012314265642209948,0.012314265642209948,0.007655218092786391,Reverse
0.00792905833687063,11,0.0121254653518982,0.0121254653518982,0.0121254653518982,0.007117707388947393,Reverse
0.008209085907036753,11,0.00848181084002322,0.00848181084002322,0.00848181084002322,0.006613220155080136,Reverse
0.008499003105544807,10,0.009096061680925471,0.009096061680925471,0.009096061680925471,0.005963451198622457,Reverse
0.008799159200678211,10,0.008664143993076679,0.008664143993076679,0.008664143993076679,0.0055413779355714746,Reverse
0.009109915795696942,10,0.008056962592219616,0.008056962592219616,0.008056962592219616,0.005145669067683918,Reverse
0.00943164726446726,10,0.0074283375942658615,0.0074283375942658615,0.0074283375942658615,0.004776597312719262,Reverse
0.009764741202476437,10,0.006872455777528618,0.006872455777528618,0.006872455777528618,0.0044320803068440716,Reverse
0.010109598893775716,9,0.005918410356740077,0.005918410356740077,0.005918410356740077,0.004195767539025593,Reverse
0.010466635794414213,9,0.005851520073094365,0.005851520073094365,0.005851520073094365,0.0038815488670987833,Reverse
0.010836282032946032,9,0.005782267450466994,0.005782267450466994,0.005782267450466994,0.003588245548383249,Reverse
0.011218982928613577,9,0.005534664013290951,0.005534664013290951,0.005534664013290951,0.003314666609755669,Reverse
0.011615199527831434,9,0.003626920214823809,0.003626920214823809,0.003626920214823809,0.0030596741877260223,Reverse
0.01202540915961692,9,0.00355016948385935,0.00355016948385935,0.00355016948385935,0.0028221821906560174,Reverse
0.012450106010636683,9,0.0034707081762050894,0.0034707081762050894,0.0034707081762050894,0.0026011549206221844,Reverse
0.012889801720561955,9,0.003241868640627929,0.003241868640627929,0.003241868640627929,0.002396856308152029,Reverse
0.013345025998449743,8,0.002595592713853353,0.002595592713853353,0.002595592713853353,0.002519955352150233,Reverse
0.013816327260892516,8,0.0022941171486636188,0.0022941171486636188,0.0022941171486636188,0.0023268176643203853,Reverse
0.01430427329270525,8,0.002101114757623958,0.002101114757623958,0.002101114757623958,0.0021470990067466037,Reverse
0.014809451930945577,8,0.002049998029380601,0.002049998029380601,0.002049998029380601,0.001980603174113727,Reverse
0.015332471773091348,8,0.0019970760308773076,0.0019970760308773076,0.0019970760308773076,0.001828478200259263,Reverse
0.015873962910228568,8,0.0019422850060635002,0.0019422850060635002,0.0019422850060635002,0.0016876223821988647,Reverse
0.016434577686133055,6,0.0023409929403548062,0.0023409929403548062,0.0023409929403548062,0.0015565552452369,Reverse
0.017014991483160376,6,0.0022866948696466903,0.0022866948696466903,0.0022866948696466903,0.0014346779965234927,Reverse
0.01761590353589061,6,0.002230479174403716,0.002230479174403716,0.002230479174403716,0.0013214224291709757,Reverse
